Region,Age,Year,Population
3,7,2022,4993
3,7,2023,4867
3,8,1968,2671
3,8,1969,2897
3,8,1970,3004
3,8,1971,3207
3,8,1972,3629
3,8,1973,3627
3,8,1974,3538
3,8,1975,3560
3,8,1976,3490
3,8,1977,3345
3,8,1978,3406
3,8,1979,3747
3,8,1980,3625
3,8,1981,3528
3,8,1982,3561
3,8,1983,3441
3,8,1984,3172
3,8,1985,3095
3,8,1986,2956
3,8,1987,3211
3,8,1988,3326
3,8,1989,3146
3,8,1990,3184
3,8,1991,3306
3,8,1992,3337
3,8,1993,3710
3,8,1994,3790
3,8,1995,3828
3,8,1996,3967
3,8,1997,4220
3,8,1998,4357
3,8,1999,4374
3,8,2000,4268
3,8,2001,4022
3,8,2002,4100
3,8,2003,3709
3,8,2004,3344
3,8,2005,3267
3,8,2006,3360
3,8,2007,3236
3,8,2008,3405
3,8,2009,3530
3,8,2010,3679
3,8,2011,3791
3,8,2012,3969
3,8,2013,3864
3,8,2014,4062
3,8,2015,4176
3,8,2016,4426
3,8,2017,4389
3,8,2018,4694
3,8,2019,4547
3,8,2020,4851
3,8,2021,4620
3,8,2022,4772
3,8,2023,4981
3,9,1968,2749
3,9,1969,2703
3,9,1970,2910
3,9,1971,3012
3,9,1972,3220
3,9,1973,3644
3,9,1974,3613
3,9,1975,3515
3,9,1976,3586
3,9,1977,3492
3,9,1978,3354
3,9,1979,3426
3,9,1980,3743
3,9,1981,3641
3,9,1982,3524
3,9,1983,3544
3,9,1984,3437
3,9,1985,3197
3,9,1986,3139
3,9,1987,2972
3,9,1988,3218
3,9,1989,3358
3,9,1990,3180
3,9,1991,3240
3,9,1992,3329
3,9,1993,3359
3,9,1994,3744
3,9,1995,3782
3,9,1996,3818
3,9,1997,3970
3,9,1998,4220
3,9,1999,4378
3,9,2000,4395
3,9,2001,4294
3,9,2002,4017
3,9,2003,4111
3,9,2004,3740
3,9,2005,3353
3,9,2006,3409
3,9,2007,3385
3,9,2008,3261
3,9,2009,3426
3,9,2010,3550
3,9,2011,3674
3,9,2012,3818
3,9,2013,3996
3,9,2014,3902
3,9,2015,4137
3,9,2016,4247
3,9,2017,4545
3,9,2018,4472
3,9,2019,4744
3,9,2020,4571
3,9,2021,4899
3,9,2022,4650
3,9,2023,4799
3,10,1968,2711
3,10,1969,2774
3,10,1970,2741
3,10,1971,2919
3,10,1972,3025
3,10,1973,3217
3,10,1974,3652
3,10,1975,3595
3,10,1976,3543
3,10,1977,3607
3,10,1978,3501
3,10,1979,3358
3,10,1980,3403
3,10,1981,3729
3,10,1982,3644
3,10,1983,3503
3,10,1984,3561
3,10,1985,3432
3,10,1986,3219
3,10,1987,3146
3,10,1988,2975
3,10,1989,3232
3,10,1990,3384
3,10,1991,3233
3,10,1992,3287
3,10,1993,3349
3,10,1994,3357
3,10,1995,3738
3,10,1996,3780
3,10,1997,3819
3,10,1998,3986
3,10,1999,4222
3,10,2000,4366
3,10,2001,4438
3,10,2002,4308
3,10,2003,4032
3,10,2004,4137
3,10,2005,3735
3,10,2006,3534
3,10,2007,3454
3,10,2008,3417
3,10,2009,3276
3,10,2010,3421
3,10,2011,3553
3,10,2012,3688
3,10,2013,3860
3,10,2014,4015
3,10,2015,3986
3,10,2016,4208
3,10,2017,4319
3,10,2018,4604
3,10,2019,4541
3,10,2020,4783
3,10,2021,4625
3,10,2022,4910
3,10,2023,4678
3,11,1968,2706
3,11,1969,2730
3,11,1970,2786
3,11,1971,2737
3,11,1972,2914
3,11,1973,3043
3,11,1974,3227
3,11,1975,3633
3,11,1976,3617
3,11,1977,3553
3,11,1978,3622
3,11,1979,3517
3,11,1980,3356
3,11,1981,3411
3,11,1982,3705
3,11,1983,3629
3,11,1984,3538
3,11,1985,3573
3,11,1986,3451
3,11,1987,3258
3,11,1988,3149
3,11,1989,3026
3,11,1990,3278
3,11,1991,3436
3,11,1992,3240
3,11,1993,3334
3,11,1994,3382
3,11,1995,3334
3,11,1996,3740
3,11,1997,3786
3,11,1998,3827
3,11,1999,4028
3,11,2000,4244
3,11,2001,4369
3,11,2002,4453
3,11,2003,4311
3,11,2004,4026
3,11,2005,4128
3,11,2006,3934
3,11,2007,3573
3,11,2008,3470
3,11,2009,3453
3,11,2010,3298
3,11,2011,3440
3,11,2012,3575
3,11,2013,3729
3,11,2014,3894
3,11,2015,4074
3,11,2016,4064
3,11,2017,4306
3,11,2018,4415
3,11,2019,4685
3,11,2020,4562
3,11,2021,4820
3,11,2022,4651
3,11,2023,4938
3,12,1968,2854
3,12,1969,2721
3,12,1970,2763
3,12,1971,2791
3,12,1972,2747
3,12,1973,2896
3,12,1974,3027
3,12,1975,3240
3,12,1976,3668
3,12,1977,3638
3,12,1978,3567
3,12,1979,3605
3,12,1980,3517
3,12,1981,3358
3,12,1982,3412
3,12,1983,3695
3,12,1984,3633
3,12,1985,3567
3,12,1986,3591
3,12,1987,3476
3,12,1988,3267
3,12,1989,3187
3,12,1990,3054
3,12,1991,3311
3,12,1992,3458
3,12,1993,3269
3,12,1994,3361
3,12,1995,3369
3,12,1996,3318
3,12,1997,3733
3,12,1998,3806
3,12,1999,3862
3,12,2000,4043
3,12,2001,4258
3,12,2002,4388
3,12,2003,4465
3,12,2004,4323
3,12,2005,4031
3,12,2006,4337
3,12,2007,3942
3,12,2008,3602
3,12,2009,3490
3,12,2010,3466
3,12,2011,3304
3,12,2012,3463
3,12,2013,3626
3,12,2014,3778
3,12,2015,3951
3,12,2016,4141
3,12,2017,4145
3,12,2018,4366
3,12,2019,4458
3,12,2020,4732
3,12,2021,4638
3,12,2022,4871
3,12,2023,4669
3,13,1968,2734
3,13,1969,2864
3,13,1970,2749
3,13,1971,2779
3,13,1972,2798
3,13,1973,2756
3,13,1974,2893
3,13,1975,3016
3,13,1976,3246
3,13,1977,3694
3,13,1978,3654
3,13,1979,3583
3,13,1980,3632
3,13,1981,3526
3,13,1982,3349
3,13,1983,3410
3,13,1984,3681
3,13,1985,3632
3,13,1986,3586
3,13,1987,3637
3,13,1988,3492
3,13,1989,3291
3,13,1990,3187
3,13,1991,3078
3,13,1992,3346
3,13,1993,3471
3,13,1994,3278
3,13,1995,3348
3,13,1996,3389
3,13,1997,3341
3,13,1998,3709
3,13,1999,3790
3,13,2000,3865
3,13,2001,4039
3,13,2002,4266
3,13,2003,4377
3,13,2004,4484
3,13,2005,4328
3,13,2006,4251
3,13,2007,4352
3,13,2008,3956
3,13,2009,3621
3,13,2010,3494
3,13,2011,3468
3,13,2012,3330
3,13,2013,3472
3,13,2014,3662
3,13,2015,3849
3,13,2016,4005
3,13,2017,4208
3,13,2018,4230
3,13,2019,4431
3,13,2020,4524
3,13,2021,4769
3,13,2022,4675
3,13,2023,4910
3,14,1968,2606
3,14,1969,2753
3,14,1970,2886
3,14,1971,2761
3,14,1972,2801
3,14,1973,2814
3,14,1974,2754
3,14,1975,2912
3,14,1976,3035
3,14,1977,3239
3,14,1978,3688
3,14,1979,3654
3,14,1980,3589
3,14,1981,3650
3,14,1982,3506
3,14,1983,3363
3,14,1984,3420
3,14,1985,3687
3,14,1986,3651
3,14,1987,3595
3,14,1988,3630
3,14,1989,3511
3,14,1990,3328
3,14,1991,3221
3,14,1992,3109
3,14,1993,3369
3,14,1994,3495
3,14,1995,3282
3,14,1996,3344
3,14,1997,3414
3,14,1998,3334
3,14,1999,3725
3,14,2000,3804
3,14,2001,3880
3,14,2002,4042
3,14,2003,4283
3,14,2004,4403
3,14,2005,4474
3,14,2006,4562
3,14,2007,4278
3,14,2008,4403
3,14,2009,4020
3,14,2010,3664
3,14,2011,3516
3,14,2012,3479
3,14,2013,3362
3,14,2014,3509
3,14,2015,3727
3,14,2016,3925
3,14,2017,4078
3,14,2018,4285
3,14,2019,4306
3,14,2020,4472
3,14,2021,4584
3,14,2022,4829
3,14,2023,4695
3,15,1968,2652
3,15,1969,2646
3,15,1970,2777
3,15,1971,2888
3,15,1972,2761
3,15,1973,2781
3,15,1974,2817
3,15,1975,2740
3,15,1976,2916
3,15,1977,3039
3,15,1978,3247
3,15,1979,3701
3,15,1980,3661
3,15,1981,3593
3,15,1982,3668
3,15,1983,3507
3,15,1984,3380
3,15,1985,3432
3,15,1986,3716
3,15,1987,3670
3,15,1988,3610
3,15,1989,3627
3,15,1990,3529
3,15,1991,3372
3,15,1992,3244
3,15,1993,3130
3,15,1994,3378
3,15,1995,3506
3,15,1996,3286
3,15,1997,3359
3,15,1998,3429
3,15,1999,3347
3,15,2000,3745
3,15,2001,3805
3,15,2002,3895
3,15,2003,4069
3,15,2004,4293
3,15,2005,4407
3,15,2006,4717
3,15,2007,4605
3,15,2008,4300
3,15,2009,4419
3,15,2010,4041
3,15,2011,3682
3,15,2012,3543
3,15,2013,3531
3,15,2014,3414
3,15,2015,3576
3,15,2016,3821
3,15,2017,4017
3,15,2018,4147
3,15,2019,4351
3,15,2020,4360
3,15,2021,4521
3,15,2022,4635
3,15,2023,4854
3,16,1968,2704
3,16,1969,2727
3,16,1970,2677
3,16,1971,2777
3,16,1972,2886
3,16,1973,2777
3,16,1974,2779
3,16,1975,2812
3,16,1976,2759
3,16,1977,2933
3,16,1978,3060
3,16,1979,3268
3,16,1980,3689
3,16,1981,3654
3,16,1982,3600
3,16,1983,3653
3,16,1984,3522
3,16,1985,3381
3,16,1986,3448
3,16,1987,3711
3,16,1988,3684
3,16,1989,3644
3,16,1990,3649
3,16,1991,3570
3,16,1992,3401
3,16,1993,3259
3,16,1994,3155
3,16,1995,3398
3,16,1996,3522
3,16,1997,3295
3,16,1998,3367
3,16,1999,3438
3,16,2000,3366
3,16,2001,3759
3,16,2002,3823
3,16,2003,3904
3,16,2004,4062
3,16,2005,4309
3,16,2006,4673
3,16,2007,4738
3,16,2008,4650
3,16,2009,4341
3,16,2010,4438
3,16,2011,4103
3,16,2012,3702
3,16,2013,3602
3,16,2014,3588
3,16,2015,3521
3,16,2016,3712
3,16,2017,3951
3,16,2018,4125
3,16,2019,4219
3,16,2020,4438
3,16,2021,4415
3,16,2022,4599
3,16,2023,4670
4,0,1968,3549
4,0,1969,3398
4,0,1970,3224
4,0,1971,3431
4,0,1972,3419
4,0,1973,3325
4,0,1974,3398
4,0,1975,3118
4,0,1976,2850
4,0,1977,2799
4,0,1978,2797
4,0,1979,2853
4,0,1980,2840
4,0,1981,2784
4,0,1982,2661
4,0,1983,2680
4,0,1984,2697
4,0,1985,2820
4,0,1986,2864
4,0,1987,2956
4,0,1988,3172
4,0,1989,3387
4,0,1990,3645
4,0,1991,3563
4,0,1992,3468
4,0,1993,3406
4,0,1994,3123
4,0,1995,2869
4,0,1996,2627
4,0,1997,2351
4,0,1998,2316
4,0,1999,2398
4,0,2000,2438
4,0,2001,2482
4,0,2002,2645
4,0,2003,2729
4,0,2004,2644
4,0,2005,2696
4,0,2006,2809
4,0,2007,2920
4,0,2008,2878
4,0,2009,2910
4,0,2010,3059
4,0,2011,2938
4,0,2012,3040
4,0,2013,3087
4,0,2014,3187
4,0,2015,3217
4,0,2016,3362
4,0,2017,3361
4,0,2018,3290
4,0,2019,3217
4,0,2020,3076
4,0,2021,3113
4,0,2022,2921
4,0,2023,2568
4,1,1968,3944
4,1,1969,3690
4,1,1970,3522
4,1,1971,3255
4,1,1972,3495
4,1,1973,3397
4,1,1974,3427
4,1,1975,3459
4,1,1976,3185
4,1,1977,2871
4,1,1978,2845
4,1,1979,2858
4,1,1980,2897
4,1,1981,2866
4,1,1982,2809
4,1,1983,2703
4,1,1984,2724
4,1,1985,2718
4,1,1986,2856
4,1,1987,2936
4,1,1988,3027
4,1,1989,3242
4,1,1990,3473
4,1,1991,3686
4,1,1992,3647
4,1,1993,3502
4,1,1994,3396
4,1,1995,3118
4,1,1996,2887
4,1,1997,2660
4,1,1998,2408
4,1,1999,2375
4,1,2000,2435
4,1,2001,2512
4,1,2002,2584
4,1,2003,2725
4,1,2004,2801
4,1,2005,2709
4,1,2006,2792
4,1,2007,2900
4,1,2008,3010
4,1,2009,2942
4,1,2010,2990
4,1,2011,3133
4,1,2012,3039
4,1,2013,3124
4,1,2014,3192
4,1,2015,3272
4,1,2016,3339
4,1,2017,3538
4,1,2018,3520
4,1,2019,3428
4,1,2020,3295
4,1,2021,3258
4,1,2022,3175
4,1,2023,2966
4,2,1968,3933
4,2,1969,4001
4,2,1970,3739
4,2,1971,3518
4,2,1972,3271
4,2,1973,3520
4,2,1974,3437
4,2,1975,3503
4,2,1976,3496
4,2,1977,3216
4,2,1978,2936
4,2,1979,2866
4,2,1980,2902
4,2,1981,2913
4,2,1982,2865
4,2,1983,2823
4,2,1984,2752
4,2,1985,2733
4,2,1986,2753
4,2,1987,2920
4,2,1988,2998
4,2,1989,3116
4,2,1990,3314
4,2,1991,3526
4,2,1992,3713
4,2,1993,3683
4,2,1994,3497
4,2,1995,3386
4,2,1996,3112
4,2,1997,2912
4,2,1998,2671
4,2,1999,2443
4,2,2000,2393
4,2,2001,2502
4,2,2002,2567
4,2,2003,2625
4,2,2004,2768
4,2,2005,2855
4,2,2006,2751
4,2,2007,2860
4,2,2008,3003
4,2,2009,3085
4,2,2010,2983
4,2,2011,3049
4,2,2012,3205
4,2,2013,3113
4,2,2014,3196
4,2,2015,3288
4,2,2016,3414
4,2,2017,3447
4,2,2018,3642
4,2,2019,3630
4,2,2020,3486
4,2,2021,3344
4,2,2022,3315
4,2,2023,3217
4,3,1968,3945
4,3,1969,4016
4,3,1970,4059
4,3,1971,3722
4,3,1972,3508
4,3,1973,3277
4,3,1974,3539
4,3,1975,3474
4,3,1976,3513
4,3,1977,3498
4,3,1978,3230
4,3,1979,2936
4,3,1980,2866
4,3,1981,2902
4,3,1982,2925
4,3,1983,2893
4,3,1984,2806
4,3,1985,2747
4,3,1986,2744
4,3,1987,2808
4,3,1988,2960
4,3,1989,3033
4,3,1990,3169
4,3,1991,3359
4,3,1992,3578
4,3,1993,3765
4,3,1994,3702
4,3,1995,3478
4,3,1996,3382
4,3,1997,3126
4,3,1998,2941
4,3,1999,2698
4,3,2000,2486
4,3,2001,2454
4,3,2002,2577
4,3,2003,2621
4,3,2004,2682
4,3,2005,2792
4,3,2006,2900
4,3,2007,2825
4,3,2008,2909
4,3,2009,3069
4,3,2010,3128
4,3,2011,3033
4,3,2012,3114
4,3,2013,3286
4,3,2014,3187
4,3,2015,3294
4,3,2016,3384
4,3,2017,3523
4,3,2018,3537
4,3,2019,3733
4,3,2020,3700
4,3,2021,3593
4,3,2022,3408
4,3,2023,3318
4,4,1968,3984
4,4,1969,4012
4,4,1970,4044
4,4,1971,4072
4,4,1972,3724
4,4,1973,3513
4,4,1974,3340
4,4,1975,3595
4,4,1976,3519
4,4,1977,3526
4,4,1978,3523
4,4,1979,3219
4,4,1980,2973
4,4,1981,2876
4,4,1982,2914
4,4,1983,2919
4,4,1984,2912
4,4,1985,2809
4,4,1986,2753
4,4,1987,2759
4,4,1988,2864
4,4,1989,2997
4,4,1990,3094
4,4,1991,3187
4,4,1992,3389
4,4,1993,3619
4,4,1994,3790
4,4,1995,3722
4,4,1996,3477
4,4,1997,3418
4,4,1998,3143
4,4,1999,2973
4,4,2000,2724
4,4,2001,2535
4,4,2002,2502
4,4,2003,2596
4,4,2004,2654
4,4,2005,2729
4,4,2006,2816
4,4,2007,2947
4,4,2008,2907
4,4,2009,3005
4,4,2010,3121
4,4,2011,3195
4,4,2012,3105
4,4,2013,3210
4,4,2014,3368
4,4,2015,3273
4,4,2016,3436
4,4,2017,3496
4,4,2018,3632
4,4,2019,3599
4,4,2020,3812
4,4,2021,3739
4,4,2022,3641
4,4,2023,3393
4,5,1968,3521
4,5,1969,4035
4,5,1970,4070
4,5,1971,4045
4,5,1972,4038
4,5,1973,3757
4,5,1974,3516
4,5,1975,3378
4,5,1976,3582
4,5,1977,3542
4,5,1978,3556
4,5,1979,3521
4,5,1980,3254
4,5,1981,2995
4,5,1982,2896
4,5,1983,2915
4,5,1984,2931
4,5,1985,2910
4,5,1986,2840
4,5,1987,2784
4,5,1988,2815
4,5,1989,2926
4,5,1990,3058
4,5,1991,3145
4,5,1992,3215
4,5,1993,3425
4,5,1994,3628
4,5,1995,3789
4,5,1996,3733
4,5,1997,3524
4,5,1998,3453
4,5,1999,3146
4,5,2000,3003
4,5,2001,2752
4,5,2002,2598
4,5,2003,2536
4,5,2004,2614
4,5,2005,2674
4,5,2006,2771
4,5,2007,2861
4,5,2008,2993
4,5,2009,2969
4,5,2010,3037
4,5,2011,3173
4,5,2012,3243
4,5,2013,3215
4,5,2014,3283
4,5,2015,3455
4,5,2016,3383
4,5,2017,3525
4,5,2018,3568
4,5,2019,3708
4,5,2020,3641
4,5,2021,3849
4,5,2022,3761
4,5,2023,3643
4,6,1968,3491
4,6,1969,3560
4,6,1970,4081
4,6,1971,4066
4,6,1972,4033
4,6,1973,4039
4,6,1974,3779
4,6,1975,3529
4,6,1976,3385
4,6,1977,3591
4,6,1978,3576
4,6,1979,3556
4,6,1980,3551
4,6,1981,3264
4,6,1982,3014
4,6,1983,2890
4,6,1984,2933
4,6,1985,2936
4,6,1986,2927
4,6,1987,2844
4,6,1988,2835
4,6,1989,2864
4,6,1990,2985
4,6,1991,3085
4,6,1992,3188
4,6,1993,3265
4,6,1994,3460
4,6,1995,3639
4,6,1996,3797
4,6,1997,3732
4,6,1998,3552
4,6,1999,3470
4,6,2000,3178
4,6,2001,3033
4,6,2002,2810
4,6,2003,2656
4,6,2004,2557
4,6,2005,2639
4,6,2006,2689
4,6,2007,2808
4,6,2008,2950
4,6,2009,3045
4,6,2010,3005
4,6,2011,3087
4,6,2012,3230
4,6,2013,3328
4,6,2014,3286
4,6,2015,3351
4,6,2016,3528
4,6,2017,3456
4,6,2018,3594
4,6,2019,3637
4,6,2020,3744
4,6,2021,3687
4,6,2022,3892
4,6,2023,3746
4,7,1968,3425
4,7,1969,3517
4,7,1970,3585
4,7,1971,4049
4,7,1972,4048
4,7,1973,4026
4,7,1974,4048
4,7,1975,3796
4,7,1976,3537
4,7,1977,3390
4,7,1978,3585
4,7,1979,3573
4,7,1980,3553
4,7,1981,3555
4,7,1982,3247
4,7,1983,3000
4,7,1984,2904
4,7,1985,2924
4,7,1986,2957
4,7,1987,2949
4,7,1988,2860
4,7,1989,2858
4,7,1990,2921
4,7,1991,3013
4,7,1992,3108
4,7,1993,3232
4,7,1994,3293
4,7,1995,3463
4,7,1996,3641
4,7,1997,3826
4,7,1998,3752
4,7,1999,3562
4,7,2000,3497
4,7,2001,3248
4,7,2002,3065
4,7,2003,2853
4,7,2004,2672
4,7,2005,2600
4,7,2006,2669
4,7,2007,2747
4,7,2008,2875
4,7,2009,2995
4,7,2010,3083
4,7,2011,3076
4,7,2012,3136
4,7,2013,3335
4,7,2014,3401
4,7,2015,3336
4,7,2016,3442
4,7,2017,3606
4,7,2018,3528
4,7,2019,3666
4,7,2020,3671
4,7,2021,3744
4,7,2022,3706
4,7,2023,3860
4,8,1968,3235
4,8,1969,3464
4,8,1970,3573
4,8,1971,3568
4,8,1972,4031
4,8,1973,4052
4,8,1974,4020
4,8,1975,4068
4,8,1976,3809
4,8,1977,3526
4,8,1978,3386
4,8,1979,3599
4,8,1980,3598
4,8,1981,3566
4,8,1982,3559
4,8,1983,3236
4,8,1984,3027
4,8,1985,2891
4,8,1986,2922
4,8,1987,2980
4,8,1988,3003
4,8,1989,2897
4,8,1990,2868
4,8,1991,2950
4,8,1992,3060
4,8,1993,3141
4,8,1994,3285
4,8,1995,3286
4,8,1996,3478
4,8,1997,3655
4,8,1998,3859
4,8,1999,3783
4,8,2000,3578
4,8,2001,3537
4,8,2002,3286
4,8,2003,3108
4,8,2004,2859
4,8,2005,2694
4,8,2006,2634
4,8,2007,2725
4,8,2008,2801
4,8,2009,2927
4,8,2010,2998
4,8,2011,3118
4,8,2012,3120
4,8,2013,3207
4,8,2014,3413
4,8,2015,3467
4,8,2016,3425
4,8,2017,3512
4,8,2018,3676
4,8,2019,3577
4,8,2020,3721
4,8,2021,3723
4,8,2022,3764
4,8,2023,3670
4,9,1968,3423
4,9,1969,3285
4,9,1970,3494
4,9,1971,3592
4,9,1972,3577
4,9,1973,4048
4,9,1974,4080
4,9,1975,4054
4,9,1976,4081
4,9,1977,3839
4,9,1978,3537
4,9,1979,3377
4,9,1980,3622
4,9,1981,3604
4,9,1982,3561
4,9,1983,3564
4,9,1984,3236
4,9,1985,3022
4,9,1986,2905
4,9,1987,2958
4,9,1988,3010
4,9,1989,3037
4,9,1990,2953
4,9,1991,2900
4,9,1992,2980
4,9,1993,3114
4,9,1994,3157
4,9,1995,3281
4,9,1996,3280
4,9,1997,3491
4,9,1998,3706
4,9,1999,3880
4,9,2000,3809
4,9,2001,3640
4,9,2002,3607
4,9,2003,3337
4,9,2004,3133
4,9,2005,2857
4,9,2006,2722
4,9,2007,2674
4,9,2008,2785
4,9,2009,2842
4,9,2010,2940
4,9,2011,3033
4,9,2012,3164
4,9,2013,3212
4,9,2014,3294
4,9,2015,3478
4,9,2016,3556
4,9,2017,3487
4,9,2018,3575
4,9,2019,3704
4,9,2020,3640
4,9,2021,3767
4,9,2022,3752
4,9,2023,3759
4,10,1968,3358
4,10,1969,3454
4,10,1970,3337
4,10,1971,3495
4,10,1972,3556
4,10,1973,3577
4,10,1974,4052
4,10,1975,4097
4,10,1976,4045
4,10,1977,4086
4,10,1978,3835
4,10,1979,3529
4,10,1980,3383
4,10,1981,3651
4,10,1982,3587
4,10,1983,3571
4,10,1984,3564
4,10,1985,3235
4,10,1986,3015
4,10,1987,2918
4,10,1988,2997
4,10,1989,3034
4,10,1990,3050
4,10,1991,2975
4,10,1992,2923
4,10,1993,3010
4,10,1994,3142
4,10,1995,3157
4,10,1996,3275
4,10,1997,3285
4,10,1998,3520
4,10,1999,3736
4,10,2000,3893
4,10,2001,3837
4,10,2002,3696
4,10,2003,3631
4,10,2004,3370
4,10,2005,3152
4,10,2006,2887
4,10,2007,2760
4,10,2008,2733
4,10,2009,2835
4,10,2010,2868
4,10,2011,2980
4,10,2012,3086
4,10,2013,3238
4,10,2014,3277
4,10,2015,3363
4,10,2016,3561
4,10,2017,3629
4,10,2018,3558
4,10,2019,3646
4,10,2020,3760
4,10,2021,3650
4,10,2022,3790
4,10,2023,3749
4,11,1968,3365
4,11,1969,3403
4,11,1970,3475
4,11,1971,3338
4,11,1972,3471
4,11,1973,3555
4,11,1974,3572
4,11,1975,4075
4,11,1976,4082
4,11,1977,4057
4,11,1978,4099
4,11,1979,3825
4,11,1980,3534
4,11,1981,3385
4,11,1982,3635
4,11,1983,3579
4,11,1984,3567
4,11,1985,3549
4,11,1986,3245
4,11,1987,3029
4,11,1988,2945
4,11,1989,3017
4,11,1990,3063
4,11,1991,3061
4,11,1992,2993
4,11,1993,2946
4,11,1994,3044
4,11,1995,3131
4,11,1996,3161
4,11,1997,3285
4,11,1998,3310
4,11,1999,3532
4,11,2000,3761
4,11,2001,3942
4,11,2002,3895
4,11,2003,3738
4,11,2004,3660
4,11,2005,3387
4,11,2006,3160
4,11,2007,2942
4,11,2008,2804
4,11,2009,2776
4,11,2010,2865
4,11,2011,2901
4,11,2012,3024
4,11,2013,3144
4,11,2014,3314
4,11,2015,3346
4,11,2016,3444
4,11,2017,3609
4,11,2018,3673
4,11,2019,3611
4,11,2020,3690
4,11,2021,3826
4,11,2022,3649
4,11,2023,3761
4,12,1968,3401
4,12,1969,3374
4,12,1970,3434
4,12,1971,3477
4,12,1972,3346
4,12,1973,3481
4,12,1974,3577
4,12,1975,3576
4,12,1976,4068
4,12,1977,4094
4,12,1978,4035
4,12,1979,4121
4,12,1980,3826
4,12,1981,3538
4,12,1982,3369
4,12,1983,3659
4,12,1984,3585
4,12,1985,3561
4,12,1986,3570
4,12,1987,3266
4,12,1988,3040
4,12,1989,2993
4,12,1990,3040
4,12,1991,3072
4,12,1992,3100
4,12,1993,3017
4,12,1994,2970
4,12,1995,3043
4,12,1996,3119
4,12,1997,3171
4,12,1998,3282
4,12,1999,3327
4,12,2000,3541
4,12,2001,3792
4,12,2002,4003
4,12,2003,3913
4,12,2004,3765
4,12,2005,3674
4,12,2006,3383
4,12,2007,3194
4,12,2008,2983
4,12,2009,2885
4,12,2010,2813
4,12,2011,2916
4,12,2012,2941
4,12,2013,3091
4,12,2014,3219
4,12,2015,3355
4,12,2016,3425
4,12,2017,3496
4,12,2018,3685
4,12,2019,3724
4,12,2020,3658
4,12,2021,3712
4,12,2022,3837
4,12,2023,3646
4,13,1968,3341
4,13,1969,3419
4,13,1970,3421
4,13,1971,3434
4,13,1972,3484
4,13,1973,3357
4,13,1974,3496
4,13,1975,3589
4,13,1976,3597
4,13,1977,4070
4,13,1978,4113
4,13,1979,4043
4,13,1980,4117
4,13,1981,3824
4,13,1982,3527
4,13,1983,3369
4,13,1984,3662
4,13,1985,3579
4,13,1986,3555
4,13,1987,3589
4,13,1988,3272
4,13,1989,3066
4,13,1990,3007
4,13,1991,3069
4,13,1992,3094
4,13,1993,3128
4,13,1994,3049
4,13,1995,2981
4,13,1996,3030
4,13,1997,3135
4,13,1998,3189
4,13,1999,3302
4,13,2000,3345
4,13,2001,3580
4,13,2002,3839
4,13,2003,4034
4,13,2004,3919
4,13,2005,3767
4,13,2006,3698
4,13,2007,3417
4,13,2008,3269
4,13,2009,3036
4,13,2010,2913
4,13,2011,2864
4,13,2012,2977
4,13,2013,3017
4,13,2014,3147
4,13,2015,3278
4,13,2016,3426
4,13,2017,3471
4,13,2018,3563
4,13,2019,3731
4,13,2020,3770
4,13,2021,3679
4,13,2022,3699
4,13,2023,3817
4,14,1968,3243
4,14,1969,3388
4,14,1970,3449
4,14,1971,3430
4,14,1972,3423
4,14,1973,3476
4,14,1974,3377
4,14,1975,3519
4,14,1976,3584
4,14,1977,3601
4,14,1978,4069
4,14,1979,4119
4,14,1980,4054
4,14,1981,4114
4,14,1982,3804
4,14,1983,3527
4,14,1984,3354
4,14,1985,3641
4,14,1986,3586
4,14,1987,3572
4,14,1988,3602
4,14,1989,3303
4,14,1990,3089
4,14,1991,3027
4,14,1992,3074
4,14,1993,3113
4,14,1994,3156
4,14,1995,3047
4,14,1996,2979
4,14,1997,3037
4,14,1998,3138
4,14,1999,3197
4,14,2000,3307
4,14,2001,3363
4,14,2002,3617
4,14,2003,3868
4,14,2004,4047
4,14,2005,3934
4,14,2006,3787
4,14,2007,3723
4,14,2008,3475
4,14,2009,3321
4,14,2010,3072
4,14,2011,2914
4,14,2012,2899
4,14,2013,3034
4,14,2014,3084
4,14,2015,3188
4,14,2016,3341
4,14,2017,3493
4,14,2018,3541
4,14,2019,3623
4,14,2020,3775
4,14,2021,3794
4,14,2022,3685
4,14,2023,3691
4,15,1968,3357
4,15,1969,3282
4,15,1970,3440
4,15,1971,3483
4,15,1972,3431
4,15,1973,3430
4,15,1974,3477
4,15,1975,3378
4,15,1976,3502
4,15,1977,3571
4,15,1978,3603
4,15,1979,4059
4,15,1980,4125
4,15,1981,4073
4,15,1982,4112
4,15,1983,3808
4,15,1984,3523
4,15,1985,3351
4,15,1986,3639
4,15,1987,3598
4,15,1988,3589
4,15,1989,3622
4,15,1990,3302
4,15,1991,3095
4,15,1992,3052
4,15,1993,3091
4,15,1994,3137
4,15,1995,3148
4,15,1996,3041
4,15,1997,2981
4,15,1998,3039
4,15,1999,3152
4,15,2000,3200
4,15,2001,3316
4,15,2002,3397
4,15,2003,3630
4,15,2004,3891
4,15,2005,4042
4,15,2006,3941
4,15,2007,3841
4,15,2008,3780
4,15,2009,3527
4,15,2010,3339
4,15,2011,3115
4,15,2012,2973
4,15,2013,2994
4,15,2014,3097
4,15,2015,3146
4,15,2016,3276
4,15,2017,3400
4,15,2018,3559
4,15,2019,3580
